Potential applied (V),WE(1).Current (A),WE(1).Potential (V)
0.295562744140625,4.188232421875E-05,0.296112060546875
0.29754638671875,4.1790771484375E-05,0.298004150390625
0.299530029296875,4.1693115234375E-05,0.300048828125
0.301513671875,4.1595458984375E-05,0.301971435546875
0.303497314453125,4.150390625E-05,0.303955078125
0.30548095703125,4.1412353515625E-05,0.30596923828125
0.307464599609375,4.132080078125E-05,0.30792236328125
0.3094482421875,4.12322998046875E-05,0.310028076171875
0.311431884765625,4.11407470703125E-05,0.3118896484375
0.31341552734375,4.10491943359375E-05,0.313934326171875
0.315399169921875,4.09637451171875E-05,0.31591796875
0.3173828125,4.08721923828125E-05,0.317962646484375
0.319366455078125,4.0789794921875E-05,0.31988525390625
0.32135009765625,4.06951904296875E-05,0.3218994140625
0.323333740234375,4.0606689453125E-05,0.3238525390625
0.3253173828125,4.05120849609375E-05,0.325775146484375
0.327301025390625,4.0423583984375E-05,0.327850341796875
0.32928466796875,4.03167724609375E-05,0.32977294921875
0.331268310546875,4.022216796875E-05,0.331787109375
0.333251953125,4.0106201171875E-05,0.333770751953125
0.335235595703125,3.9996337890625E-05,0.33575439453125
0.33721923828125,3.98773193359375E-05,0.337738037109375
0.339202880859375,3.97491455078125E-05,0.339691162109375
0.3411865234375,3.961181640625E-05,0.3416748046875
0.343170166015625,3.94622802734375E-05,0.343719482421875
0.34515380859375,3.9306640625E-05,0.345672607421875
0.347137451171875,3.914794921875E-05,0.34765625
0.34912109375,3.897705078125E-05,0.349609375
0.351104736328125,3.88031005859375E-05,0.351654052734375
0.35308837890625,3.86260986328125E-05,0.3536376953125
0.355072021484375,3.84490966796875E-05,0.355560302734375
0.3570556640625,3.82720947265625E-05,0.3575439453125
0.359039306640625,3.81011962890625E-05,0.35955810546875
0.36102294921875,3.79302978515625E-05,0.36163330078125
0.363006591796875,3.77685546875E-05,0.363555908203125
0.364990234375,3.760986328125E-05,0.365570068359375
0.366973876953125,3.74542236328125E-05,0.367523193359375
0.36895751953125,3.73077392578125E-05,0.369415283203125
0.370941162109375,3.7164306640625E-05,0.371429443359375
0.3729248046875,3.70269775390625E-05,0.37347412109375
0.374908447265625,3.68896484375E-05,0.375457763671875
0.37689208984375,3.6761474609375E-05,0.37738037109375
0.378875732421875,3.66363525390625E-05,0.379486083984375
0.380859375,3.65142822265625E-05,0.381378173828125
0.382843017578125,3.6395263671875E-05,0.383453369140625
0.38482666015625,3.62823486328125E-05,0.38543701171875
0.386810302734375,3.616943359375E-05,0.3873291015625
0.3887939453125,3.60626220703125E-05,0.38934326171875
0.390777587890625,3.59588623046875E-05,0.391357421875
0.39276123046875,3.5858154296875E-05,0.393341064453125
0.394744873046875,3.57574462890625E-05,0.39532470703125
0.396728515625,3.565673828125E-05,0.397369384765625
0.398712158203125,3.5565185546875E-05,0.3992919921875
0.40069580078125,3.54705810546875E-05,0.401336669921875
0.398712158203125,3.533935546875E-05,0.3992919921875
0.396728515625,3.5223388671875E-05,0.3973388671875
0.394744873046875,3.511962890625E-05,0.3953857421875
0.39276123046875,3.50189208984375E-05,0.393310546875
0.390777587890625,3.49212646484375E-05,0.39129638671875
0.3887939453125,3.48297119140625E-05,0.38934326171875
0.386810302734375,3.47381591796875E-05,0.3873291015625
0.38482666015625,3.46527099609375E-05,0.3853759765625
0.382843017578125,3.45672607421875E-05,0.383453369140625
0.380859375,3.44879150390625E-05,0.381439208984375
0.378875732421875,3.4405517578125E-05,0.379425048828125
0.37689208984375,3.4332275390625E-05,0.37738037109375
0.374908447265625,3.42559814453125E-05,0.375396728515625
0.3729248046875,3.41827392578125E-05,0.373504638671875
0.370941162109375,3.41094970703125E-05,0.37139892578125
0.36895751953125,3.40362548828125E-05,0.3695068359375
0.366973876953125,3.39691162109375E-05,0.367462158203125
0.364990234375,3.39019775390625E-05,0.365478515625
0.363006591796875,3.38348388671875E-05,0.363494873046875
0.36102294921875,3.3770751953125E-05,0.361572265625
0.359039306640625,3.37066650390625E-05,0.35955810546875
0.3570556640625,3.36456298828125E-05,0.357513427734375
0.355072021484375,3.358154296875E-05,0.3555908203125
0.35308837890625,3.35205078125E-05,0.35357666015625
0.351104736328125,3.34625244140625E-05,0.3515625
0.34912109375,3.34075927734375E-05,0.34954833984375
0.347137451171875,3.3349609375E-05,0.34765625
0.34515380859375,3.3294677734375E-05,0.34564208984375
0.343170166015625,3.32427978515625E-05,0.3436279296875
0.3411865234375,3.3184814453125E-05,0.341705322265625
0.339202880859375,3.3135986328125E-05,0.339599609375
0.33721923828125,3.30841064453125E-05,0.337646484375
0.335235595703125,3.30322265625E-05,0.33575439453125
0.333251953125,3.29833984375E-05,0.333740234375
0.331268310546875,3.29376220703125E-05,0.331756591796875
0.32928466796875,3.28857421875E-05,0.3297119140625
0.327301025390625,3.28399658203125E-05,0.327789306640625
0.3253173828125,3.2794189453125E-05,0.325775146484375
